"","X1","X2","X3","X4"
"8494","bhuna",8.15172641427534e-06,"[0-0.0001)",0.01
"8495","bhuts",8.15172641427534e-06,"[0-0.0001)",0.01
"8496","biach",8.15172641427534e-06,"[0-0.0001)",0.01
"8497","biali",8.15172641427534e-06,"[0-0.0001)",0.01
"8498","bibes",8.15172641427534e-06,"[0-0.0001)",0.01
"8499","biccy",8.15172641427534e-06,"[0-0.0001)",0.01
"8500","bices",8.15172641427534e-06,"[0-0.0001)",0.01
"8501","bider",8.15172641427534e-06,"[0-0.0001)",0.01
"8502","bidon",8.15172641427534e-06,"[0-0.0001)",0.01
"8503","bield",8.15172641427534e-06,"[0-0.0001)",0.01
"8504","biers",8.15172641427534e-06,"[0-0.0001)",0.01
"8505","biffo",8.15172641427534e-06,"[0-0.0001)",0.01
"8506","biffs",8.15172641427534e-06,"[0-0.0001)",0.01
"8507","bigae",8.15172641427534e-06,"[0-0.0001)",0.01
"8508","bigha",8.15172641427534e-06,"[0-0.0001)",0.01
"8509","bigly",8.15172641427534e-06,"[0-0.0001)",0.01
"8510","bigos",8.15172641427534e-06,"[0-0.0001)",0.01
"8511","bikie",8.15172641427534e-06,"[0-0.0001)",0.01
"8512","biled",8.15172641427534e-06,"[0-0.0001)",0.01
"8513","bilgy",8.15172641427534e-06,"[0-0.0001)",0.01
"8514","bilks",8.15172641427534e-06,"[0-0.0001)",0.01
"8515","bimah",8.15172641427534e-06,"[0-0.0001)",0.01
"8516","bimas",8.15172641427534e-06,"[0-0.0001)",0.01
"8517","bings",8.15172641427534e-06,"[0-0.0001)",0.01
"8518","bingy",8.15172641427534e-06,"[0-0.0001)",0.01
"8519","binit",8.15172641427534e-06,"[0-0.0001)",0.01
"8520","bints",8.15172641427534e-06,"[0-0.0001)",0.01
"8521","biont",8.15172641427534e-06,"[0-0.0001)",0.01
"8522","birle",8.15172641427534e-06,"[0-0.0001)",0.01
"8523","biros",8.15172641427534e-06,"[0-0.0001)",0.01
"8524","birrs",8.15172641427534e-06,"[0-0.0001)",0.01
"8525","birsy",8.15172641427534e-06,"[0-0.0001)",0.01
"8526","bises",8.15172641427534e-06,"[0-0.0001)",0.01
"8527","bisks",8.15172641427534e-06,"[0-0.0001)",0.01
"8528","bisom",8.15172641427534e-06,"[0-0.0001)",0.01
"8529","bitos",8.15172641427534e-06,"[0-0.0001)",0.01
"8530","bitou",8.15172641427534e-06,"[0-0.0001)",0.01
"8531","bitts",8.15172641427534e-06,"[0-0.0001)",0.01
"8532","bivia",8.15172641427534e-06,"[0-0.0001)",0.01
"8533","bizes",8.15172641427534e-06,"[0-0.0001)",0.01
"8534","bizzo",8.15172641427534e-06,"[0-0.0001)",0.01
"8535","blabs",8.15172641427534e-06,"[0-0.0001)",0.01
"8536","blads",8.15172641427534e-06,"[0-0.0001)",0.01
"8537","blady",8.15172641427534e-06,"[0-0.0001)",0.01
"8538","blaer",8.15172641427534e-06,"[0-0.0001)",0.01
"8539","blaes",8.15172641427534e-06,"[0-0.0001)",0.01
"8540","blaff",8.15172641427534e-06,"[0-0.0001)",0.01
"8541","blags",8.15172641427534e-06,"[0-0.0001)",0.01
"8542","blams",8.15172641427534e-06,"[0-0.0001)",0.01
"8543","blart",8.15172641427534e-06,"[0-0.0001)",0.01
"8544","blash",8.15172641427534e-06,"[0-0.0001)",0.01
"8545","blate",8.15172641427534e-06,"[0-0.0001)",0.01
"8546","blats",8.15172641427534e-06,"[0-0.0001)",0.01
"8547","blaud",8.15172641427534e-06,"[0-0.0001)",0.01
"8548","blawn",8.15172641427534e-06,"[0-0.0001)",0.01
"8549","blaws",8.15172641427534e-06,"[0-0.0001)",0.01
"8550","blays",8.15172641427534e-06,"[0-0.0001)",0.01
"8551","blear",8.15172641427534e-06,"[0-0.0001)",0.01
"8552","blees",8.15172641427534e-06,"[0-0.0001)",0.01
"8553","blent",8.15172641427534e-06,"[0-0.0001)",0.01
"8554","blert",8.15172641427534e-06,"[0-0.0001)",0.01
"8555","blets",8.15172641427534e-06,"[0-0.0001)",0.01
"8556","blimy",8.15172641427534e-06,"[0-0.0001)",0.01
"8557","blins",8.15172641427534e-06,"[0-0.0001)",0.01
"8558","bliny",8.15172641427534e-06,"[0-0.0001)",0.01
"8559","blite",8.15172641427534e-06,"[0-0.0001)",0.01
"8560","blowy",8.15172641427534e-06,"[0-0.0001)",0.01
"8561","blubs",8.15172641427534e-06,"[0-0.0001)",0.01
"8562","blude",8.15172641427534e-06,"[0-0.0001)",0.01
"8563","bluds",8.15172641427534e-06,"[0-0.0001)",0.01
"8564","bludy",8.15172641427534e-06,"[0-0.0001)",0.01
"8565","bluid",8.15172641427534e-06,"[0-0.0001)",0.01
"8566","blype",8.15172641427534e-06,"[0-0.0001)",0.01
"8567","boabs",8.15172641427534e-06,"[0-0.0001)",0.01
"8568","boaks",8.15172641427534e-06,"[0-0.0001)",0.01
"8569","bobac",8.15172641427534e-06,"[0-0.0001)",0.01
"8570","bobas",8.15172641427534e-06,"[0-0.0001)",0.01
"8571","bobol",8.15172641427534e-06,"[0-0.0001)",0.01
"8572","boeps",8.15172641427534e-06,"[0-0.0001)",0.01
"8573","boets",8.15172641427534e-06,"[0-0.0001)",0.01
"8574","boffs",8.15172641427534e-06,"[0-0.0001)",0.01
"8575","bohea",8.15172641427534e-06,"[0-0.0001)",0.01
"8576","bohos",8.15172641427534e-06,"[0-0.0001)",0.01
"8577","boked",8.15172641427534e-06,"[0-0.0001)",0.01
"8578","bolix",8.15172641427534e-06,"[0-0.0001)",0.01
"8579","bomas",8.15172641427534e-06,"[0-0.0001)",0.01
"8580","bonce",8.15172641427534e-06,"[0-0.0001)",0.01
"8581","bonie",8.15172641427534e-06,"[0-0.0001)",0.01
"8582","bonks",8.15172641427534e-06,"[0-0.0001)",0.01
"8583","bonze",8.15172641427534e-06,"[0-0.0001)",0.01
"8584","booai",8.15172641427534e-06,"[0-0.0001)",0.01
"8585","booay",8.15172641427534e-06,"[0-0.0001)",0.01
"8586","boofy",8.15172641427534e-06,"[0-0.0001)",0.01
"8587","boohs",8.15172641427534e-06,"[0-0.0001)",0.01
"8588","booky",8.15172641427534e-06,"[0-0.0001)",0.01
"8589","boong",8.15172641427534e-06,"[0-0.0001)",0.01
"8590","borks",8.15172641427534e-06,"[0-0.0001)",0.01
"8591","borms",8.15172641427534e-06,"[0-0.0001)",0.01
"8592","borts",8.15172641427534e-06,"[0-0.0001)",0.01
"8593","borty",8.15172641427534e-06,"[0-0.0001)",0.01
"8594","bosie",8.15172641427534e-06,"[0-0.0001)",0.01
"8595","bosks",8.15172641427534e-06,"[0-0.0001)",0.01
"8596","bosky",8.15172641427534e-06,"[0-0.0001)",0.01
"8597","bouks",8.15172641427534e-06,"[0-0.0001)",0.01
"8598","bouns",8.15172641427534e-06,"[0-0.0001)",0.01
"8599","bourd",8.15172641427534e-06,"[0-0.0001)",0.01
"8600","bousy",8.15172641427534e-06,"[0-0.0001)",0.01
"8601","bovid",8.15172641427534e-06,"[0-0.0001)",0.01
"8602","bowat",8.15172641427534e-06,"[0-0.0001)",0.01
"8603","bowet",8.15172641427534e-06,"[0-0.0001)",0.01
"8604","bowrs",8.15172641427534e-06,"[0-0.0001)",0.01
"8605","bowse",8.15172641427534e-06,"[0-0.0001)",0.01
"8606","boxla",8.15172641427534e-06,"[0-0.0001)",0.01
"8607","boxty",8.15172641427534e-06,"[0-0.0001)",0.01
"8608","boyau",8.15172641427534e-06,"[0-0.0001)",0.01
"8609","boyed",8.15172641427534e-06,"[0-0.0001)",0.01
"8610","boyfs",8.15172641427534e-06,"[0-0.0001)",0.01
"8611","boygs",8.15172641427534e-06,"[0-0.0001)",0.01
"8612","boyla",8.15172641427534e-06,"[0-0.0001)",0.01
"8613","boyos",8.15172641427534e-06,"[0-0.0001)",0.01
"8614","boysy",8.15172641427534e-06,"[0-0.0001)",0.01
"8615","braks",8.15172641427534e-06,"[0-0.0001)",0.01
"8616","braky",8.15172641427534e-06,"[0-0.0001)",0.01
"8617","brast",8.15172641427534e-06,"[0-0.0001)",0.01
"8618","bravi",8.15172641427534e-06,"[0-0.0001)",0.01
"8619","braws",8.15172641427534e-06,"[0-0.0001)",0.01
"8620","braxy",8.15172641427534e-06,"[0-0.0001)",0.01
"8621","breem",8.15172641427534e-06,"[0-0.0001)",0.01
"8622","breid",8.15172641427534e-06,"[0-0.0001)",0.01
"8623","breis",8.15172641427534e-06,"[0-0.0001)",0.01
"8624","breme",8.15172641427534e-06,"[0-0.0001)",0.01
"8625","brens",8.15172641427534e-06,"[0-0.0001)",0.01
"8626","brere",8.15172641427534e-06,"[0-0.0001)",0.01
"8627","brers",8.15172641427534e-06,"[0-0.0001)",0.01
"8628","breys",8.15172641427534e-06,"[0-0.0001)",0.01
"8629","bries",8.15172641427534e-06,"[0-0.0001)",0.01
"8630","briki",8.15172641427534e-06,"[0-0.0001)",0.01
"8631","briks",8.15172641427534e-06,"[0-0.0001)",0.01
"8632","brins",8.15172641427534e-06,"[0-0.0001)",0.01
"8633","brios",8.15172641427534e-06,"[0-0.0001)",0.01
"8634","brods",8.15172641427534e-06,"[0-0.0001)",0.01
"8635","brogh",8.15172641427534e-06,"[0-0.0001)",0.01
"8636","brogs",8.15172641427534e-06,"[0-0.0001)",0.01
"8637","brond",8.15172641427534e-06,"[0-0.0001)",0.01
"8638","brool",8.15172641427534e-06,"[0-0.0001)",0.01
"8639","broos",8.15172641427534e-06,"[0-0.0001)",0.01
"8640","brosy",8.15172641427534e-06,"[0-0.0001)",0.01
"8641","brusk",8.15172641427534e-06,"[0-0.0001)",0.01
"8642","bruts",8.15172641427534e-06,"[0-0.0001)",0.01
"8643","buats",8.15172641427534e-06,"[0-0.0001)",0.01
"8644","buaze",8.15172641427534e-06,"[0-0.0001)",0.01
"8645","bubal",8.15172641427534e-06,"[0-0.0001)",0.01
"8646","bubas",8.15172641427534e-06,"[0-0.0001)",0.01
"8647","bubus",8.15172641427534e-06,"[0-0.0001)",0.01
"8648","bucku",8.15172641427534e-06,"[0-0.0001)",0.01
"8649","budas",8.15172641427534e-06,"[0-0.0001)",0.01
"8650","budis",8.15172641427534e-06,"[0-0.0001)",0.01
"8651","buffe",8.15172641427534e-06,"[0-0.0001)",0.01
"8652","bufos",8.15172641427534e-06,"[0-0.0001)",0.01
"8653","bufty",8.15172641427534e-06,"[0-0.0001)",0.01
"8654","buhls",8.15172641427534e-06,"[0-0.0001)",0.01
"8655","buhrs",8.15172641427534e-06,"[0-0.0001)",0.01
"8656","buiks",8.15172641427534e-06,"[0-0.0001)",0.01
"8657","bukes",8.15172641427534e-06,"[0-0.0001)",0.01
"8658","bulgy",8.15172641427534e-06,"[0-0.0001)",0.01
"8659","bulse",8.15172641427534e-06,"[0-0.0001)",0.01
"8660","bumfs",8.15172641427534e-06,"[0-0.0001)",0.01
"8661","bumph",8.15172641427534e-06,"[0-0.0001)",0.01
"8662","bunas",8.15172641427534e-06,"[0-0.0001)",0.01
"8663","bundh",8.15172641427534e-06,"[0-0.0001)",0.01
"8664","bunje",8.15172641427534e-06,"[0-0.0001)",0.01
"8665","bunjy",8.15172641427534e-06,"[0-0.0001)",0.01
"8666","bunns",8.15172641427534e-06,"[0-0.0001)",0.01
"8667","buppy",8.15172641427534e-06,"[0-0.0001)",0.01
"8668","burds",8.15172641427534e-06,"[0-0.0001)",0.01
"8669","burfi",8.15172641427534e-06,"[0-0.0001)",0.01
"8670","burgs",8.15172641427534e-06,"[0-0.0001)",0.01
"8671","buroo",8.15172641427534e-06,"[0-0.0001)",0.01
"8672","busks",8.15172641427534e-06,"[0-0.0001)",0.01
"8673","busky",8.15172641427534e-06,"[0-0.0001)",0.01
"8674","bussu",8.15172641427534e-06,"[0-0.0001)",0.01
"8675","busti",8.15172641427534e-06,"[0-0.0001)",0.01
"8676","butle",8.15172641427534e-06,"[0-0.0001)",0.01
"8677","butut",8.15172641427534e-06,"[0-0.0001)",0.01
"8678","bwazi",8.15172641427534e-06,"[0-0.0001)",0.01
"8679","byded",8.15172641427534e-06,"[0-0.0001)",0.01
"8680","bydes",8.15172641427534e-06,"[0-0.0001)",0.01
"8681","byked",8.15172641427534e-06,"[0-0.0001)",0.01
"8682","bykes",8.15172641427534e-06,"[0-0.0001)",0.01
"8683","byrls",8.15172641427534e-06,"[0-0.0001)",0.01
"8684","byssi",8.15172641427534e-06,"[0-0.0001)",0.01
"8685","caaed",8.15172641427534e-06,"[0-0.0001)",0.01
"8686","cabob",8.15172641427534e-06,"[0-0.0001)",0.01
"8687","caboc",8.15172641427534e-06,"[0-0.0001)",0.01
"8688","cabre",8.15172641427534e-06,"[0-0.0001)",0.01
"8689","cacas",8.15172641427534e-06,"[0-0.0001)",0.01
"8690","cacky",8.15172641427534e-06,"[0-0.0001)",0.01
"8691","cadee",8.15172641427534e-06,"[0-0.0001)",0.01
"8692","cadge",8.15172641427534e-06,"[0-0.0001)",0.01
"8693","cadgy",8.15172641427534e-06,"[0-0.0001)",0.01
"8694","cadie",8.15172641427534e-06,"[0-0.0001)",0.01
"8695","cadis",8.15172641427534e-06,"[0-0.0001)",0.01
"8696","caeca",8.15172641427534e-06,"[0-0.0001)",0.01
"8697","caese",8.15172641427534e-06,"[0-0.0001)",0.01
"8698","caffs",8.15172641427534e-06,"[0-0.0001)",0.01
"8699","cagot",8.15172641427534e-06,"[0-0.0001)",0.01
"8700","cahow",8.15172641427534e-06,"[0-0.0001)",0.01
"8701","caids",8.15172641427534e-06,"[0-0.0001)",0.01
"8702","cakey",8.15172641427534e-06,"[0-0.0001)",0.01
"8703","calfs",8.15172641427534e-06,"[0-0.0001)",0.01
"8704","calid",8.15172641427534e-06,"[0-0.0001)",0.01
"8705","calks",8.15172641427534e-06,"[0-0.0001)",0.01
"8706","calmy",8.15172641427534e-06,"[0-0.0001)",0.01
"8707","calos",8.15172641427534e-06,"[0-0.0001)",0.01
"8708","calpa",8.15172641427534e-06,"[0-0.0001)",0.01
"8709","calps",8.15172641427534e-06,"[0-0.0001)",0.01
"8710","caman",8.15172641427534e-06,"[0-0.0001)",0.01
"8711","caneh",8.15172641427534e-06,"[0-0.0001)",0.01
"8712","cangs",8.15172641427534e-06,"[0-0.0001)",0.01
"8713","canns",8.15172641427534e-06,"[0-0.0001)",0.01
"8714","caphs",8.15172641427534e-06,"[0-0.0001)",0.01
"8715","capot",8.15172641427534e-06,"[0-0.0001)",0.01
"8716","capul",8.15172641427534e-06,"[0-0.0001)",0.01
"8717","carap",8.15172641427534e-06,"[0-0.0001)",0.01
"8718","carks",8.15172641427534e-06,"[0-0.0001)",0.01
"8719","carvy",8.15172641427534e-06,"[0-0.0001)",0.01
"8720","casky",8.15172641427534e-06,"[0-0.0001)",0.01
"8721","cauks",8.15172641427534e-06,"[0-0.0001)",0.01
"8722","cauld",8.15172641427534e-06,"[0-0.0001)",0.01
"8723","cauls",8.15172641427534e-06,"[0-0.0001)",0.01
"8724","caums",8.15172641427534e-06,"[0-0.0001)",0.01
"8725","caups",8.15172641427534e-06,"[0-0.0001)",0.01
"8726","cauri",8.15172641427534e-06,"[0-0.0001)",0.01
"8727","cavas",8.15172641427534e-06,"[0-0.0001)",0.01
"8728","cavel",8.15172641427534e-06,"[0-0.0001)",0.01
"8729","cavie",8.15172641427534e-06,"[0-0.0001)",0.01
"8730","cawed",8.15172641427534e-06,"[0-0.0001)",0.01
"8731","cawks",8.15172641427534e-06,"[0-0.0001)",0.01
"8732","caxon",8.15172641427534e-06,"[0-0.0001)",0.01
"8733","ceaze",8.15172641427534e-06,"[0-0.0001)",0.01
"8734","cebid",8.15172641427534e-06,"[0-0.0001)",0.01
"8735","ceils",8.15172641427534e-06,"[0-0.0001)",0.01
"8736","celom",8.15172641427534e-06,"[0-0.0001)",0.01
"8737","ceorl",8.15172641427534e-06,"[0-0.0001)",0.01
"8738","cepes",8.15172641427534e-06,"[0-0.0001)",0.01
"8739","cerci",8.15172641427534e-06,"[0-0.0001)",0.01
"8740","cered",8.15172641427534e-06,"[0-0.0001)",0.01
"8741","ceric",8.15172641427534e-06,"[0-0.0001)",0.01
"8742","ceros",8.15172641427534e-06,"[0-0.0001)",0.01
"8743","certy",8.15172641427534e-06,"[0-0.0001)",0.01
"8744","cetes",8.15172641427534e-06,"[0-0.0001)",0.01
"8745","cezve",8.15172641427534e-06,"[0-0.0001)",0.01
"8746","chaft",8.15172641427534e-06,"[0-0.0001)",0.01
"8747","chals",8.15172641427534e-06,"[0-0.0001)",0.01
"8748","chape",8.15172641427534e-06,"[0-0.0001)",0.01
"8749","chark",8.15172641427534e-06,"[0-0.0001)",0.01
"8750","chawk",8.15172641427534e-06,"[0-0.0001)",0.01
"8751","chaws",8.15172641427534e-06,"[0-0.0001)",0.01
"8752","chelp",8.15172641427534e-06,"[0-0.0001)",0.01
"8753","cheth",8.15172641427534e-06,"[0-0.0001)",0.01
"8754","chias",8.15172641427534e-06,"[0-0.0001)",0.01
"8755","chibs",8.15172641427534e-06,"[0-0.0001)",0.01
"8756","chimb",8.15172641427534e-06,"[0-0.0001)",0.01
"8757","chirl",8.15172641427534e-06,"[0-0.0001)",0.01
"8758","chirm",8.15172641427534e-06,"[0-0.0001)",0.01
"8759","chirr",8.15172641427534e-06,"[0-0.0001)",0.01
"8760","chirt",8.15172641427534e-06,"[0-0.0001)",0.01
"8761","chivs",8.15172641427534e-06,"[0-0.0001)",0.01
"8762","chivy",8.15172641427534e-06,"[0-0.0001)",0.01
"8763","chizz",8.15172641427534e-06,"[0-0.0001)",0.01
"8764","chogs",8.15172641427534e-06,"[0-0.0001)",0.01
"8765","choil",8.15172641427534e-06,"[0-0.0001)",0.01
"8766","choko",8.15172641427534e-06,"[0-0.0001)",0.01
"8767","chons",8.15172641427534e-06,"[0-0.0001)",0.01
"8768","choof",8.15172641427534e-06,"[0-0.0001)",0.01
"8769","choom",8.15172641427534e-06,"[0-0.0001)",0.01
"8770","chott",8.15172641427534e-06,"[0-0.0001)",0.01
"8771","chout",8.15172641427534e-06,"[0-0.0001)",0.01
"8772","chufa",8.15172641427534e-06,"[0-0.0001)",0.01
"8773","churr",8.15172641427534e-06,"[0-0.0001)",0.01
"8774","chuts",8.15172641427534e-06,"[0-0.0001)",0.01
"8775","chyle",8.15172641427534e-06,"[0-0.0001)",0.01
"8776","chyme",8.15172641427534e-06,"[0-0.0001)",0.01
"8777","chynd",8.15172641427534e-06,"[0-0.0001)",0.01
"8778","cibol",8.15172641427534e-06,"[0-0.0001)",0.01
"8779","ciels",8.15172641427534e-06,"[0-0.0001)",0.01
"8780","ciggy",8.15172641427534e-06,"[0-0.0001)",0.01
"8781","cills",8.15172641427534e-06,"[0-0.0001)",0.01
"8782","cimar",8.15172641427534e-06,"[0-0.0001)",0.01
"8783","cinct",8.15172641427534e-06,"[0-0.0001)",0.01
"8784","cinqs",8.15172641427534e-06,"[0-0.0001)",0.01
"8785","cippi",8.15172641427534e-06,"[0-0.0001)",0.01
"8786","cirls",8.15172641427534e-06,"[0-0.0001)",0.01
"8787","cirri",8.15172641427534e-06,"[0-0.0001)",0.01
"8788","cital",8.15172641427534e-06,"[0-0.0001)",0.01
"8789","cives",8.15172641427534e-06,"[0-0.0001)",0.01
"8790","civie",8.15172641427534e-06,"[0-0.0001)",0.01
"8791","civvy",8.15172641427534e-06,"[0-0.0001)",0.01
"8792","clads",8.15172641427534e-06,"[0-0.0001)",0.01
"8793","clags",8.15172641427534e-06,"[0-0.0001)",0.01
"8794","clame",8.15172641427534e-06,"[0-0.0001)",0.01
"8795","clapt",8.15172641427534e-06,"[0-0.0001)",0.01
"8796","clart",8.15172641427534e-06,"[0-0.0001)",0.01
"8797","clats",8.15172641427534e-06,"[0-0.0001)",0.01
"8798","claut",8.15172641427534e-06,"[0-0.0001)",0.01
"8799","clavi",8.15172641427534e-06,"[0-0.0001)",0.01
"8800","cleck",8.15172641427534e-06,"[0-0.0001)",0.01
"8801","cleep",8.15172641427534e-06,"[0-0.0001)",0.01
"8802","clegs",8.15172641427534e-06,"[0-0.0001)",0.01
"8803","cleik",8.15172641427534e-06,"[0-0.0001)",0.01
"8804","clems",8.15172641427534e-06,"[0-0.0001)",0.01
"8805","clepe",8.15172641427534e-06,"[0-0.0001)",0.01
"8806","clept",8.15172641427534e-06,"[0-0.0001)",0.01
"8807","clied",8.15172641427534e-06,"[0-0.0001)",0.01
"8808","clies",8.15172641427534e-06,"[0-0.0001)",0.01
"8809","clipt",8.15172641427534e-06,"[0-0.0001)",0.01
"8810","cloam",8.15172641427534e-06,"[0-0.0001)",0.01
"8811","cloff",8.15172641427534e-06,"[0-0.0001)",0.01
"8812","clomb",8.15172641427534e-06,"[0-0.0001)",0.01
"8813","clomp",8.15172641427534e-06,"[0-0.0001)",0.01
"8814","clonk",8.15172641427534e-06,"[0-0.0001)",0.01
"8815","clons",8.15172641427534e-06,"[0-0.0001)",0.01
"8816","cloot",8.15172641427534e-06,"[0-0.0001)",0.01
"8817","clops",8.15172641427534e-06,"[0-0.0001)",0.01
"8818","clote",8.15172641427534e-06,"[0-0.0001)",0.01
"8819","clour",8.15172641427534e-06,"[0-0.0001)",0.01
"8820","clous",8.15172641427534e-06,"[0-0.0001)",0.01
"8821","clows",8.15172641427534e-06,"[0-0.0001)",0.01
"8822","cloye",8.15172641427534e-06,"[0-0.0001)",0.01
"8823","cloys",8.15172641427534e-06,"[0-0.0001)",0.01
"8824","cluey",8.15172641427534e-06,"[0-0.0001)",0.01
"8825","clype",8.15172641427534e-06,"[0-0.0001)",0.01
"8826","cnida",8.15172641427534e-06,"[0-0.0001)",0.01
"8827","coact",8.15172641427534e-06,"[0-0.0001)",0.01
"8828","coala",8.15172641427534e-06,"[0-0.0001)",0.01
"8829","coaly",8.15172641427534e-06,"[0-0.0001)",0.01
"8830","coapt",8.15172641427534e-06,"[0-0.0001)",0.01
"8831","coarb",8.15172641427534e-06,"[0-0.0001)",0.01
"8832","cobza",8.15172641427534e-06,"[0-0.0001)",0.01
"8833","cocas",8.15172641427534e-06,"[0-0.0001)",0.01
"8834","cogie",8.15172641427534e-06,"[0-0.0001)",0.01
"8835","cogon",8.15172641427534e-06,"[0-0.0001)",0.01
"8836","cogue",8.15172641427534e-06,"[0-0.0001)",0.01
"8837","cohab",8.15172641427534e-06,"[0-0.0001)",0.01
"8838","cohoe",8.15172641427534e-06,"[0-0.0001)",0.01
"8839","cohog",8.15172641427534e-06,"[0-0.0001)",0.01
"8840","cohos",8.15172641427534e-06,"[0-0.0001)",0.01
"8841","coifs",8.15172641427534e-06,"[0-0.0001)",0.01
"8842","coign",8.15172641427534e-06,"[0-0.0001)",0.01
"8843","coirs",8.15172641427534e-06,"[0-0.0001)",0.01
"8844","coits",8.15172641427534e-06,"[0-0.0001)",0.01
"8845","coled",8.15172641427534e-06,"[0-0.0001)",0.01
"8846","colog",8.15172641427534e-06,"[0-0.0001)",0.01
"8847","comae",8.15172641427534e-06,"[0-0.0001)",0.01
"8848","comby",8.15172641427534e-06,"[0-0.0001)",0.01
"8849","commy",8.15172641427534e-06,"[0-0.0001)",0.01
"8850","conge",8.15172641427534e-06,"[0-0.0001)",0.01
"8851","conin",8.15172641427534e-06,"[0-0.0001)",0.01
"8852","conks",8.15172641427534e-06,"[0-0.0001)",0.01
"8853","conky",8.15172641427534e-06,"[0-0.0001)",0.01
"8854","cooer",8.15172641427534e-06,"[0-0.0001)",0.01
"8855","cooey",8.15172641427534e-06,"[0-0.0001)",0.01
"8856","coofs",8.15172641427534e-06,"[0-0.0001)",0.01
"8857","coomb",8.15172641427534e-06,"[0-0.0001)",0.01
"8858","cooms",8.15172641427534e-06,"[0-0.0001)",0.01
"8859","coomy",8.15172641427534e-06,"[0-0.0001)",0.01
"8860","coopt",8.15172641427534e-06,"[0-0.0001)",0.01
"8861","coost",8.15172641427534e-06,"[0-0.0001)",0.01
"8862","cooze",8.15172641427534e-06,"[0-0.0001)",0.01
"8863","coppy",8.15172641427534e-06,"[0-0.0001)",0.01
"8864","copsy",8.15172641427534e-06,"[0-0.0001)",0.01
"8865","corbe",8.15172641427534e-06,"[0-0.0001)",0.01
"8866","corni",8.15172641427534e-06,"[0-0.0001)",0.01
"8867","cosec",8.15172641427534e-06,"[0-0.0001)",0.01
"8868","cosed",8.15172641427534e-06,"[0-0.0001)",0.01
"8869","cosie",8.15172641427534e-06,"[0-0.0001)",0.01
"8870","cotan",8.15172641427534e-06,"[0-0.0001)",0.01
"8871","coted",8.15172641427534e-06,"[0-0.0001)",0.01
"8872","coths",8.15172641427534e-06,"[0-0.0001)",0.01
"8873","courb",8.15172641427534e-06,"[0-0.0001)",0.01
"8874","courd",8.15172641427534e-06,"[0-0.0001)",0.01
"8875","coure",8.15172641427534e-06,"[0-0.0001)",0.01
"8876","couta",8.15172641427534e-06,"[0-0.0001)",0.01
"8877","couth",8.15172641427534e-06,"[0-0.0001)",0.01
"8878","covin",8.15172641427534e-06,"[0-0.0001)",0.01
"8879","cowks",8.15172641427534e-06,"[0-0.0001)",0.01
"8880","cowps",8.15172641427534e-06,"[0-0.0001)",0.01
"8881","coxae",8.15172641427534e-06,"[0-0.0001)",0.01
"8882","coxal",8.15172641427534e-06,"[0-0.0001)",0.01
"8883","coxib",8.15172641427534e-06,"[0-0.0001)",0.01
"8884","coyau",8.15172641427534e-06,"[0-0.0001)",0.01
